"TABLE 11: Weekday Driver Trips Per Household"
""
"County","HHUT","VOWN","HH","HO","HS","HW","OO","WO","WW","zTOT"
"El Dorado","Multiple","1",0.0590174961827774,0.32665799733683,0.769912200949838,0.967943761993498,0.270926593867221,0.0255574460686032,NA,2.42001549639877
"El Dorado","Multiple","2",NA,0.963393114830017,0.158129090818015,2.84877805946517,0.367760826626718,NA,NA,4.33806109173992
"El Dorado","Multiple","3+",0.572285116372281,NA,NA,NA,NA,NA,NA,0.572285116372281
"El Dorado","Multiple","Subtotal",0.136960704757188,0.372310271526382,0.353148150883421,1.10174954537303,0.201742641979777,0.0104199281704507,NA,2.17633124269025
"El Dorado","Single","1",0.066100750433627,1.06417555122744,0.351958067087871,0.735076930330925,0.593930889987358,0.077840303144621,NA,2.88908249221184
"El Dorado","Single","2",0.191850984895177,1.76495597781109,0.370783801533074,1.04320604490281,1.21912758218216,0.821119832937776,0.00365540305307376,5.41469962731516
"El Dorado","Single","3+",0.15583665423211,3.19288253003751,0.623757295452361,1.31168551642279,1.0812669270158,0.88624254164702,NA,7.25167146480758
"El Dorado","Single","Subtotal",0.15151465504732,1.96197922315098,0.429028957295866,1.03198055907617,1.02644102432118,0.659604777877662,0.00181644770145712,5.26236564447063
"El Dorado","Total","&nbsp;",0.149348496037309,1.72537846158107,0.417735123716632,1.04236473074595,0.903695804237438,0.562982377544938,0.00154609398468015,4.80305108784802
"Fresno","Multiple","0",NA,0.0315256014099069,NA,0.167848887350278,0.0101278933360881,NA,NA,0.209502382096273
"Fresno","Multiple","1",0.209611882943176,0.816655520209035,0.293111934927726,1.21893981839522,0.376838643048085,0.259396648079783,NA,3.17455444760302
"Fresno","Multiple","2",0.0361568278238117,2.48142182534504,0.900911881129226,1.30943847909365,1.85480065368333,0.239648813632546,NA,6.82237848070761
"Fresno","Multiple","3+",0.544145882555242,0.153997324612041,0.185777637207569,1.0822089405932,NA,NA,NA,1.96612978496805
"Fresno","Multiple","Subtotal",0.127363604747062,0.885334145895881,0.317972756546162,0.951323325149194,0.52870897865337,0.183563131477992,NA,2.99426594246966
"Fresno","Single","0",0.250159888986135,0.0350129243634389,0.0350129243634389,0.50031977797227,NA,NA,NA,0.820505515685283
"Fresno","Single","1",0.484147575371755,1.44507331229583,0.370250996837069,1.18249962957829,0.991528940559628,0.414563251094556,0.00801308756398005,4.89607679330111
